MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_120,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
201002,2.06175,34,0.0,2.0,11.0,11.0,1.0,0.0,1.0,2.0,0.0,27,0.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,12.0,0.0,18.0,4.0,0.0,3.0,16.0,0.0,1.0,0.0,36,0.0,57,58.0,0.0,0.0,30,8.0,19.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,8.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
201003,2.061,11,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,16,0.0,12,13.0,0.0,0.0,62,0.0,21.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201004,2.0641666666666665,23,0.0,5.0,8.0,9.0,0.0,1.0,0.0,3.0,0.0,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,2.0,25.0,0.0,0.0,0.0,40,0.0,85,76.0,1.0,1.0,11,2.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,14,0.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
201005,2.067333333333333,17,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,42,0.0,40,51.0,0.0,1.0,14,3.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201006,2.0705,6,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,0.0,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,35,4.0,41,49.0,0.0,4.0,14,7.0,11.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201007,2.0736666666666665,25,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,8.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,7.0,0.0,1.0,11.0,0.0,2.0,0.0,33,0.0,31,27.0,0.0,2.0,9,0.0,30.0,0.0,0.0,0.0,2.0,0.0,13.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,7.0,2.0,4.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
201008,2.076833333333333,27,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,5.0,0.0,0.0,31.0,0.0,0.0,3.0,13,4.0,101,99.0,0.0,0.0,9,13.0,44.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,11.0,5.0,1.0,5.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,48,0.0,4.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0
201009,2.08,32,2.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,115.0,0.0,0.0,0.0,71,0.0,98,84.0,8.0,4.0,114,2.0,31.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,1.0,4.0,0.0,0.0,7.0,3.0,2.0,3.0,0.0,1.0,10.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201010,2.0831666666666666,15,0.0,2.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,9.0,0.0,0.0,18.0,0.0,1.0,0.0,30,10.0,88,107.0,1.0,3.0,16,0.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,14.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
201011,2.0863333333333336,21,2.0,17.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,36,0.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,16.0,2.0,0.0,0.0,29,0.0,63,57.0,0.0,0.0,20,4.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,8,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
201012,2.0895,55,0.0,19.0,5.0,3.0,9.0,0.0,0.0,0.0,0.0,32,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,7.0,8.0,0.0,9.0,0.0,0.0,14.0,0.0,0.0,0.0,39,0.0,87,91.0,4.0,0.0,27,3.0,44.0,0.0,1.0,4.0,0.0,0.0,3.0,21.0,2.0,0.0,0.0,0.0,7.0,3.0,1.0,3.0,0.0,0.0,12.0,0.0,3.0,2.0,12.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,21.0,39.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,45,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
201101,2.0926666666666667,63,0.0,15.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,26,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,6.0,0.0,1.0,76.0,2.0,0.0,0.0,53,2.0,130,137.0,0.0,0.0,15,10.0,39.0,2.0,0.0,0.0,0.0,0.0,24.0,14.0,5.0,6.0,0.0,0.0,7.0,6.0,6.0,7.0,0.0,7.0,13.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,7.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,10,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
201102,2.0958333333333337,138,4.0,20.0,38.0,8.0,0.0,5.0,1.0,0.0,0.0,69,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,7.0,14.0,0.0,11.0,0.0,7.0,87.0,0.0,0.0,0.0,30,7.0,246,262.0,3.0,2.0,53,7.0,55.0,1.0,0.0,0.0,0.0,0.0,9.0,27.0,1.0,7.0,0.0,0.0,9.0,18.0,1.0,3.0,0.0,4.0,17.0,2.0,0.0,60.0,26.0,0.0,0.0,10.0,15.0,1.0,0.0,0.0,0.0,24.0,2.0,11.0,0.0,1.0,0.0,37.0,22.0,38.0,0.0,5.0,0.0,27.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,14.0,0.0,2.0,0.0,0.0,3.0,0.0,21.0,178.0,0.0,2.0,9.0,20.0,3.0,0.0,0.0,4.0,11.0,31.0,5.0,0.0,1.0,1.0,0.0,2.0,2.0,24.0,45.0,0.0,35.0,7.0,9.0,12.0,1.0,0.0,0.0,0.0,101,1.0,13.0,47.0,7.0,0.0,0.0,0.0,0.0,0.0
201103,2.099,56,2.0,2.0,11.0,2.0,1.0,5.0,0.0,4.0,0.0,22,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,40,0.0,105,113.0,1.0,0.0,24,5.0,30.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,6.0,10.0,16.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,36.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,10.0,11.0,5.0,10.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,33,0.0,8.0,13.0,1.0,13.0,0.0,0.0,0.0,0.0
201104,2.0915000000000004,117,0.0,17.0,57.0,14.0,4.0,7.0,3.0,1.0,0.0,67,0.0,3.0,2.0,7.0,0.0,1.0,1.0,0.0,17.0,3.0,0.0,1.0,0.0,17.0,46.0,0.0,0.0,0.0,43,6.0,149,144.0,0.0,4.0,42,1.0,37.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,3.0,2.0,0.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,15.0,18.0,0.0,0.0,3.0,72.0,1.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,17.0,41.0,78.0,2.0,9.0,0.0,28.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,8.0,0.0,29.0,83.0,0.0,18.0,0.0,10.0,0.0,2.0,0.0,0.0,21.0,16.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,14.0,107.0,0.0,49.0,5.0,0.0,24.0,0.0,0.0,0.0,3.0,80,0.0,7.0,48.0,17.0,17.0,0.0,0.0,0.0,0.0
201105,2.084,63,0.0,2.0,17.0,6.0,0.0,1.0,13.0,2.0,0.0,31,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0.0,19.0,0.0,0.0,0.0,65,0.0,91,92.0,0.0,15.0,52,0.0,22.0,0.0,0.0,2.0,2.0,1.0,20.0,10.0,2.0,0.0,0.0,0.0,3.0,17.0,2.0,10.0,0.0,0.0,34.0,0.0,0.0,4.0,15.0,0.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,5.0,10.0,57.0,0.0,2.0,0.0,21.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,114.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,22,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
201106,2.0765,49,1.0,14.0,3.0,5.0,0.0,1.0,8.0,5.0,0.0,44,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,17,2.0,66,48.0,4.0,1.0,30,16.0,36.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,18.0,0.0,0.0,0.0,23.0,12.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,4.0,8.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,39.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,52,2.0,15.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0
201107,2.069,81,1.0,19.0,9.0,8.0,0.0,7.0,0.0,0.0,0.0,174,2.0,0.0,36.0,0.0,2.0,2.0,0.0,0.0,13.0,10.0,0.0,7.0,0.0,4.0,50.0,0.0,0.0,0.0,36,2.0,121,107.0,1.0,0.0,42,0.0,24.0,1.0,0.0,0.0,0.0,0.0,10.0,136.0,5.0,0.0,0.0,0.0,21.0,5.0,7.0,62.0,3.0,10.0,11.0,0.0,0.0,7.0,21.0,0.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,14.0,8.0,1.0,0.0,0.0,0.0,11.0,3.0,26.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,2.0,0.0,1.0,0.0,2.0,15.0,21.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,62.0,0.0,9.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,64,2.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0
201108,2.0615,77,0.0,14.0,4.0,1.0,2.0,5.0,3.0,1.0,0.0,77,0.0,0.0,18.0,0.0,3.0,1.0,0.0,0.0,14.0,4.0,1.0,7.0,0.0,1.0,21.0,0.0,0.0,0.0,24,0.0,141,115.0,0.0,1.0,26,0.0,31.0,0.0,0.0,2.0,0.0,0.0,28.0,47.0,2.0,0.0,0.0,0.0,24.0,14.0,3.0,18.0,0.0,9.0,26.0,5.0,0.0,6.0,6.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,25.0,2.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,20.0,0.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,9.0,45.0,3.0,1.0,21.0,0.0,5.0,5.0,0.0,0.0,0.0,68,0.0,3.0,18.0,10.0,14.0,0.0,0.0,0.0,0.0
201109,2.0540000000000003,25,0.0,6.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,32,0.0,67,62.0,0.0,0.0,6,2.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,3.0,0.0,0.0,0.0,4.0,17.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
201110,2.0465,36,0.0,2.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,27,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,30,0.0,77,66.0,0.0,0.0,15,2.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,29.0,12.0,0.0,0.0,9.0,3.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201111,2.039,38,0.0,4.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,14,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,12.0,0.0,0.0,0.0,13,0.0,86,78.0,0.0,1.0,2,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,4.0,0.0,0.0,0.0,8.0,1.0,4.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,10.0,10.0,0.0,16.0,0.0,0.0,0.0,2.0,20,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
201112,2.0315,41,0.0,6.0,7.0,3.0,1.0,3.0,1.0,2.0,0.0,23,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,21.0,0.0,0.0,0.0,30,0.0,79,74.0,2.0,2.0,24,15.0,42.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,5.0,5.0,0.0,0.0,14.0,11.0,6.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,7,2.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
201201,2.024,28,0.0,7.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,26,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,10.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,36,4.0,75,86.0,0.0,8.0,29,2.0,20.0,21.0,0.0,0.0,0.0,0.0,11.0,7.0,27.0,0.0,0.0,0.0,10.0,2.0,3.0,11.0,3.0,0.0,8.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,13.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,7.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,39,0.0,7.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0
